dt,base_sku_id,buy_uv,view_uv
20251018,SKU2688,82,3931
20251128,SKU5054,164,3931
20251015,SKU2049,82,3931
20251011,SKU2756,82,3931
20250901,SKU4837,82,3931
20250916,SKU3382,0,3931
20251026,SKU5003,82,3931
20250903,SKU5827,164,3931
20251121,SKU2846,164,3931
20250906,SKU2551,164,3931
20251008,SKU3998,82,3931
20250910,SKU3877,164,3931
20250921,SKU3409,82,3931
20250911,SKU3490,82,3931
20251112,SKU2233,164,3931
20251025,SKU4590,82,3931
20251122,SKU1597,164,3931
20251030,SKU4497,82,3931
20251103,SKU5071,82,3931
20251001,SKU3113,82,3931
20251126,SKU5085,164,3931
20250922,SKU4890,164,3931
20250911,SKU745,164,3931
20251123,SKU5096,164,3931
20251004,SKU5172,82,3931
20251120,SKU4266,164,3931
20250927,SKU3704,164,3931
20250901,SKU2577,328,3931
20251014,SKU3967,82,3931
20251012,SKU1504,164,3931
20251130,SKU4774,82,3931
20250912,SKU1896,246,3931
20251118,SKU4739,82,3931
20251103,SKU4400,82,3931
20251008,SKU2126,164,3931
20251110,SKU3728,164,3931
20250902,SKU849,82,3931
20251011,SKU4354,246,3931
20250917,SKU1246,82,3931
20251125,SKU5201,82,3931
20250911,SKU1455,82,3867
20251007,SKU3819,82,3867
20251111,SKU5751,164,3867
20251030,SKU3962,164,3867
20250916,SKU4222,410,3867
20251114,SKU2879,82,3867
20251026,SKU5343,82,3867
20250918,SKU3803,328,3867
20251003,SKU4721,82,3867
20250906,SKU4305,164,3867
20250910,SKU3932,164,3867
20250908,SKU4032,164,3867
20251026,SKU3699,82,3867
20250926,SKU3146,164,3867
20251121,SKU3041,82,3867
20251031,SKU2197,82,3867
20251117,SKU2985,82,3867
20250924,SKU1651,82,3867
20251026,SKU4793,82,3867
20250929,SKU4745,82,3867
20251129,SKU2292,82,3867
20250921,SKU3387,246,3867
20251015,SKU2508,82,3867
20251120,SKU5285,82,3867
20250921,SKU1661,82,3867
20251103,SKU2105,82,3867
20251107,SKU3430,246,3867
20251001,SKU3990,82,3867
20251017,SKU4227,246,3867
20251027,SKU4710,82,3867
20250929,SKU4193,82,3867
20251105,SKU5027,82,3867
20251031,SKU4988,82,3867
20251023,SKU5051,82,3867
20251004,SKU1805,82,3867
20251121,SKU317,164,3867
20250917,SKU4414,164,3867
20250908,SKU2638,82,3867
20251022,SKU5682,82,3867
20251026,SKU4704,164,3867
20251109,SKU5660,82,3867
20250913,SKU5365,82,3867
20250901,SKU300,164,3867
20251122,SKU2534,164,3867
20251017,SKU4373,246,3867
20250905,SKU4599,164,3867
20251008,SKU5306,164,3867
20250929,SKU5309,164,3867
20251113,SKU1350,82,3867
20251016,SKU627,246,3867
20250901,SKU2741,82,3867
20251004,SKU1217,164,3867
20251116,SKU2941,82,3867
20251016,SKU4084,164,3867
20251121,SKU1275,164,3867
20250922,SKU4669,164,3867
20251019,SKU4737,164,3867
20251028,SKU4412,82,3867
20251021,SKU3042,246,3867
20251012,SKU4199,246,3867
20250916,SKU3957,246,3867
20251110,SKU4957,82,3867
20251021,SKU3859,164,3867
20251127,SKU5024,82,3867
20250919,SKU2469,82,3867
20250908,SKU4784,246,3867
20251124,SKU4925,82,3867
20250901,SKU1436,164,3867
20250901,SKU2664,246,3867
20251126,SKU3492,328,3867
20251107,SKU3336,82,3867
20250913,SKU3317,164,3867
20251130,SKU2428,164,3867
20251031,SKU5679,82,3867
20250927,SKU5207,82,3867
20250926,SKU3517,82,3867
20251126,SKU4625,82,3867
20251017,SKU3787,246,3867
20251020,SKU1906,164,3867
20251113,SKU3182,164,3867
20251022,SKU1885,246,3867
20251004,SKU4621,164,3867
20251109,SKU4580,82,3867
20251002,SKU3730,246,3867
20251024,SKU4811,82,3867
20251113,SKU3317,82,3867
20250906,SKU5471,164,3867
20250916,SKU5529,82,3867
20250908,SKU2796,82,3867
20251122,SKU1251,82,3867
20251003,SKU3227,246,3867
20250928,SKU2310,82,3867
20250926,SKU2254,164,3867
20250903,SKU4562,164,3867
20250930,SKU1479,82,3867
20250910,SKU303,82,3804
20251024,SKU3846,82,3804
20250904,SKU4182,164,3804
20251130,SKU5144,82,3804
20251018,SKU5368,82,3804
20251015,SKU2631,82,3804
20251123,SKU3920,164,3804
20251008,SKU2461,164,3804
20251010,SKU4469,164,3804
20251031,SKU3373,82,3804
20251018,SKU4717,82,3804
20250904,SKU975,246,3804
20251013,SKU1153,246,3804
20251009,SKU2724,246,3804
20251005,SKU2310,164,3804
20250906,SKU4826,246,3804
20250926,SKU5527,164,3804
20251108,SKU4163,82,3804
20251022,SKU2059,82,3804
20250904,SKU1728,328,3804
20250902,SKU3963,164,3804
20251004,SKU3294,82,3804
20251105,SKU2683,164,3804
20250915,SKU1368,246,3804
20250912,SKU2510,164,3804
20251003,SKU4140,164,3804
20251121,SKU5156,82,3804
20251011,SKU3125,164,3804
20251124,SKU1890,82,3804
20250926,SKU2043,82,3804
20251102,SKU2252,82,3804
20251025,SKU3278,82,3804
20250911,SKU2497,82,3804
20251125,SKU2903,82,3804
20251023,SKU1830,82,3804
20251015,SKU3839,164,3804
20250902,SKU2771,82,3804
20250930,SKU3691,246,3804
20251019,SKU3891,82,3804
20250910,SKU1816,82,3804
20250930,SKU1112,164,3804
20250906,SKU4580,164,3804
20250917,SKU5765,164,3804
20251007,SKU874,328,3804
20250905,SKU1597,82,3804
20251022,SKU1681,82,3804
20250910,SKU2669,82,3804
20251021,SKU494,164,3804
20251019,SKU3685,164,3804
20250913,SKU3885,82,3804
20251020,SKU2509,164,3804
20251117,SKU900,82,3804
20251121,SKU3962,164,3804
20251018,SKU3513,82,3804
20250924,SKU4784,82,3804
20251115,SKU2706,82,3804
20251120,SKU1574,82,3804
20250906,SKU824,82,3804
20251129,SKU3354,82,3804
20251031,SKU4539,82,3804
20251123,SKU3373,164,3804
20250906,SKU5435,82,3804
20251003,SKU881,164,3804
20250921,SKU4882,82,3804
20250918,SKU3612,164,3804
20251101,SKU3951,164,3804
20251117,SKU3691,164,3804
20251029,SKU5476,82,3804
20250901,SKU1280,82,3804
20250907,SKU1443,82,3804
20251111,SKU3596,82,3804
20250918,SKU4958,82,3804
20250928,SKU3998,164,3804
20251114,SKU1899,82,3804
20251108,SKU5581,82,3804
20251111,SKU3499,82,3804
20250918,SKU2408,164,3804
20251002,SKU2537,82,3804
20251015,SKU1830,82,3804
20250906,SKU3335,82,3804
20250909,SKU5680,164,3804
20251120,SKU2250,82,3804
20251006,SKU1836,82,3804
20250929,SKU3195,164,3804
20251102,SKU3751,82,3804
20251012,SKU5660,82,3804
20251025,SKU5047,82,3804
20250930,SKU2751,164,3804
20251118,SKU5736,82,3804
20251117,SKU1435,82,3804
20251123,SKU4105,164,3804
20250908,SKU4449,82,3804
20250904,SKU5114,82,3804
20250916,SKU3951,164,3804
20251004,SKU3838,82,3804
20251118,SKU4976,82,3804
20251014,SKU3466,246,3804
20251004,SKU5186,246,3804
20250916,SKU5187,82,3804
20251029,SKU4389,246,3804
20251018,SKU3749,82,3804
20251005,SKU3295,82,3741
20250905,SKU5126,82,3741
20251118,SKU724,82,3741
20250907,SKU3702,164,3741
20251112,SKU4268,82,3741
20251125,SKU5287,82,3741
20250924,SKU303,82,3741
20250907,SKU758,82,3741
20251007,SKU2833,164,3741
20250930,SKU1129,164,3741
20250923,SKU3368,82,3741
20251030,SKU3122,164,3741
20251009,SKU2629,82,3741
20251027,SKU4179,82,3741
20251016,SKU2942,246,3741
20250903,SKU3356,164,3741
20251021,SKU2334,82,3741
20251002,SKU932,82,3741
20251018,SKU4499,164,3741
20251106,SKU2701,82,3741
20250904,SKU824,82,3741
20250927,SKU4358,82,3741
20250903,SKU1937,82,3741
20251012,SKU3508,246,3741
20250909,SKU2666,246,3741
20251119,SKU4905,82,3741
20250918,SKU3749,164,3741
20251105,SKU2211,164,3741
20250920,SKU3361,82,3741
20251016,SKU4339,164,3741
20251105,SKU5738,164,3741
20250914,SKU1507,164,3741
20251005,SKU2635,82,3741
20250930,SKU3826,82,3741
20250921,SKU4689,164,3741
20250910,SKU5600,82,3741
20250910,SKU1129,164,3741
20250911,SKU834,82,3741
20250911,SKU2983,82,3741
20250925,SKU3216,246,3741
20251020,SKU1824,82,3741
20251102,SKU3841,82,3741
20251001,SKU5220,82,3741
20250917,SKU3161,164,3741
20251123,SKU4539,82,3741
20251009,SKU2640,246,3741
20251101,SKU4389,82,3741
20250916,SKU1035,164,3741
20250917,SKU3596,164,3741
20251024,SKU3901,82,3741
20251105,SKU629,82,3741
20251007,SKU5114,164,3741
20251129,SKU2768,82,3741
20250907,SKU1154,82,3741
20251006,SKU2734,246,3741
20250905,SKU5021,82,3741
20250912,SKU3498,246,3741
20251128,SKU4749,82,3741
20251001,SKU2551,164,3741
20250922,SKU3936,164,3741
20251017,SKU2826,82,3741
20251128,SKU3887,82,3741
20250922,SKU3877,246,3741
20250927,SKU5209,82,3741
20251007,SKU4250,246,3741
20251021,SKU2420,246,3741
20251001,SKU2617,164,3741
20251116,SKU3602,82,3741
20251102,SKU4803,82,3741
20251003,SKU3940,82,3741
20251009,SKU5735,82,3741
20251109,SKU3209,82,3741
20251107,SKU5552,82,3741
20251109,SKU3704,164,3741
20251007,SKU2893,246,3741
20251122,SKU4163,164,3741
20250914,SKU2296,82,3741
20250923,SKU3761,164,3741
20251110,SKU4294,82,3741
20250916,SKU2570,246,3741
20251113,SKU3250,82,3741
20250922,SKU2134,164,3741
20251021,SKU4903,82,3741
20250927,SKU4924,164,3741
20251005,SKU5713,82,3741
20251118,SKU3317,82,3741
20251105,SKU4052,82,3741
20250922,SKU5367,164,3741
20250905,SKU2570,82,3741
20250925,SKU3355,82,3741
20250912,SKU973,82,3741
20250913,SKU280,164,3741
20251001,SKU4209,82,3741
20251127,SKU3780,82,3741
20250923,SKU5008,493,3741
20251021,SKU3885,328,3741
20250925,SKU4930,164,3741
20251013,SKU2465,82,3741
20251018,SKU1030,82,3741
20251009,SKU3089,164,3741
20250905,SKU1607,164,3741
20251125,SKU5513,82,3741
20250920,SKU5078,164,3741
20251031,SKU3122,82,3741
20251115,SKU4483,164,3677
20250908,SKU3336,164,3677
20251008,SKU5302,82,3677
20250914,SKU1450,328,3677
20250915,SKU1721,82,3677
20250903,SKU2397,246,3677
20251021,SKU5146,164,3677
20250902,SKU3586,82,3677
20251121,SKU5087,164,3677
20251030,SKU3424,164,3677
20251102,SKU634,82,3677
20250911,SKU1143,82,3677
20251114,SKU2999,82,3677
20250922,SKU1465,82,3677
20251116,SKU4038,82,3677
20250928,SKU340,246,3677
20251003,SKU5061,164,3677
20250904,SKU3100,82,3677
20251124,SKU4325,82,3677
20250919,SKU5126,82,3677
20250919,SKU2889,82,3677
20251022,SKU4529,82,3677
20251013,SKU1324,164,3677
20250913,SKU1154,82,3677
20251030,SKU4223,82,3677
20251008,SKU4072,246,3677
20251011,SKU3382,82,3677
20250912,SKU2506,82,3677
20250914,SKU2391,82,3677
20251110,SKU1676,82,3677
20250921,SKU3878,164,3677
20250911,SKU2854,164,3677
20250911,SKU5178,164,3677
20250927,SKU5389,82,3677
20251025,SKU4685,82,3677
20251107,SKU5664,82,3677
20251012,SKU2631,82,3677
20250902,SKU1189,164,3677
20251014,SKU5194,82,3677
20250907,SKU4562,246,3677
20251129,SKU15,246,3677
20251013,SKU4174,164,3677
20250919,SKU2649,164,3677
20251015,SKU4000,164,3677
20250910,SKU2254,164,3677
20250919,SKU2065,164,3677
20250907,SKU2675,246,3677
20250907,SKU5600,82,3677
20250917,SKU3841,164,3677
20250925,SKU2257,246,3677
20251125,SKU3803,246,3677
20250906,SKU3873,82,3677
20251012,SKU4795,82,3677
20250926,SKU1721,164,3677
20251118,SKU4780,164,3677
20251028,SKU935,246,3677
20251129,SKU758,82,3677
20251110,SKU4976,82,3677
20250902,SKU4014,164,3677
20251025,SKU744,82,3677
20250909,SKU3073,328,3677
20250905,SKU2058,82,3677
20250927,SKU3482,328,3677
20251018,SKU4059,82,3677
20251028,SKU4203,82,3677
20250907,SKU4380,164,3677
20250922,SKU4796,82,3677
20250904,SKU2989,82,3677
20251126,SKU5121,82,3677
20250913,SKU4663,82,3677
20250911,SKU3531,82,3677
20251019,SKU3983,82,3677
20250924,SKU3434,82,3677
20250918,SKU3611,82,3677
20250901,SKU836,164,3677
20250922,SKU4570,164,3677
20250924,SKU5768,82,3677
20250924,SKU1488,164,3677
20251009,SKU3635,246,3677
20251104,SKU4693,82,3677
20250923,SKU2235,164,3677
20251014,SKU3015,82,3677
20251022,SKU5371,82,3677
20251101,SKU4938,82,3677
20251112,SKU4038,164,3677
20250926,SKU4219,164,3677
20250918,SKU2179,82,3677
20251029,SKU5763,82,3677
20251107,SKU5428,164,3677
20251130,SKU2411,82,3677
20251009,SKU3543,246,3677
20250904,SKU2796,164,3677
20251106,SKU2244,82,3677
20251014,SKU1837,82,3677
20251128,SKU3062,82,3677
20251014,SKU3526,82,3677
20251123,SKU4006,82,3677
20251117,SKU1835,164,3677
20251116,SKU4497,82,3677
20250916,SKU1607,164,3677
20250925,SKU4989,164,3677
20250906,SKU2037,82,3677
20251014,SKU2647,82,3677
20251118,SKU4946,164,3677
20251024,SKU3537,82,3677
20251120,SKU4660,82,3614
20251016,SKU5428,164,3614
20251129,SKU3749,82,3614
20251102,SKU5109,82,3614
20250911,SKU2325,164,3614
20251001,SKU4861,82,3614
20250923,SKU2408,246,3614
20250915,SKU3351,164,3614
20250908,SKU2532,82,3614
20250913,SKU3637,164,3614
20251030,SKU3109,82,3614
20250911,SKU79,82,3614
20251029,SKU5073,82,3614
20251016,SKU3425,164,3614
20251101,SKU2472,82,3614
20250903,SKU3266,164,3614
20251021,SKU504,164,3614
20250929,SKU3329,246,3614
20250904,SKU3713,82,3614
20250916,SKU4882,82,3614
20251022,SKU5263,164,3614
20250905,SKU4231,164,3614
20250918,SKU5297,164,3614
20251020,SKU1911,164,3614
20251104,SKU649,82,3614
20251105,SKU5442,164,3614
20250925,SKU1280,246,3614
20250928,SKU3501,164,3614
20250908,SKU5662,82,3614
20250910,SKU2731,82,3614
20251021,SKU2888,82,3614
20251108,SKU4114,82,3614
20251006,SKU2032,164,3614
20251031,SKU4529,82,3614
20251025,SKU2312,82,3614
20251101,SKU3185,164,3614
20251016,SKU3944,82,3614
20250924,SKU2064,164,3614
20250909,SKU1444,82,3614
20250922,SKU3623,164,3614
20251121,SKU3894,164,3614
20250922,SKU1685,82,3614
20251012,SKU3658,164,3614
20251120,SKU2903,82,3614
20251008,SKU3996,164,3614
20251114,SKU2453,82,3614
20251112,SKU3728,164,3614
20251114,SKU905,82,3614
20250921,SKU3034,164,3614
20251001,SKU3843,164,3614
20251108,SKU5024,82,3614
20250925,SKU2150,82,3614
20251113,SKU851,82,3614
20251011,SKU4499,164,3614
20251002,SKU4881,164,3614
20251021,SKU5189,164,3614
20251109,SKU5619,82,3614
20251120,SKU1259,164,3614
20251103,SKU4565,164,3614
20251109,SKU5442,328,3614
20251014,SKU4717,82,3614
20250929,SKU3787,164,3614
20251125,SKU1117,82,3614
20251018,SKU2985,164,3614
20251127,SKU2312,246,3614
20250915,SKU2725,82,3614
20251115,SKU447,82,3614
20251023,SKU1766,82,3614
20251120,SKU4364,82,3614
20251125,SKU4953,82,3614
20250902,SKU4737,82,3614
20251004,SKU4423,246,3614
20250911,SKU3855,82,3614
20251104,SKU4942,82,3614
20251105,SKU5051,82,3614
20251020,SKU2909,246,3614
20251106,SKU2961,82,3614
20251118,SKU4912,82,3614
20251129,SKU3602,82,3614
20251130,SKU4181,82,3614
20251011,SKU2082,246,3614
20250908,SKU4135,246,3614
20251013,SKU3179,164,3614
20250919,SKU2784,164,3614
20250918,SKU3599,164,3614
20251023,SKU4101,82,3614
20251111,SKU2232,82,3614
20251009,SKU2252,164,3614
20251008,SKU4471,82,3614
20251101,SKU2304,164,3614
20250905,SKU2529,82,3614
20251103,SKU4648,82,3614
20251124,SKU3752,82,3614
20250908,SKU3480,246,3614
20251015,SKU3335,164,3614
20251004,SKU4944,82,3614
20251020,SKU3448,82,3614
20250912,SKU2778,82,3614
20250911,SKU3090,246,3614
20251114,SKU2152,82,3614
20251007,SKU1280,164,3614
20251006,SKU5073,164,3614
20250909,SKU3201,82,3614
20250920,SKU3549,82,3614
20250928,SKU4906,82,3614
20250911,SKU2527,82,3614
20251015,SKU1758,82,3614
20251110,SKU5364,82,3614
20250926,SKU4315,164,3614
20251009,SKU3676,82,3614
20251015,SKU280,164,3614
20250909,SKU3904,164,3614
20250908,SKU1231,82,3614
20250920,SKU2823,82,3614
20250929,SKU4315,246,3614
20251003,SKU553,246,3614
20251007,SKU2942,82,3550
20250902,SKU5307,164,3550
20251029,SKU3112,164,3550
20250922,SKU1406,246,3550
20251030,SKU4359,164,3550
20250920,SKU2749,164,3550
20251017,SKU3496,82,3550
20250905,SKU2008,164,3550
20251029,SKU4584,164,3550
20251021,SKU2071,82,3550
20251102,SKU1979,164,3550
20251116,SKU3329,164,3550
20251009,SKU4032,82,3550
20250925,SKU2612,82,3550
20251124,SKU4711,82,3550
20250907,SKU4768,82,3550
20251009,SKU2884,164,3550
20251115,SKU5442,164,3550
20250920,SKU4416,82,3550
20250902,SKU2846,164,3550
20250916,SKU4785,164,3550
20250930,SKU5305,82,3550
20250915,SKU1801,82,3550
20250908,SKU2903,82,3550
20251005,SKU2884,164,3550
20251102,SKU2064,82,3550
20251015,SKU4798,82,3550
20251121,SKU2282,164,3550
20250914,SKU3961,164,3550
20251029,SKU5766,82,3550
20251006,SKU3047,82,3550
20250917,SKU2303,164,3550
20251018,SKU5550,82,3550
20250913,SKU3401,82,3550
20251020,SKU4611,82,3550
20251002,SKU3056,164,3550
20251011,SKU2672,164,3550
20250913,SKU5143,82,3550
20251019,SKU3227,164,3550
20251109,SKU1051,246,3550
20250905,SKU1110,82,3550
20251102,SKU4409,82,3550
20250915,SKU5830,82,3550
20250914,SKU682,164,3550
20251126,SKU4692,82,3550
20250922,SKU3895,82,3550
20251004,SKU1444,82,3550
20250910,SKU1848,82,3550
20251027,SKU2595,82,3550
20250907,SKU3841,164,3550
20251102,SKU4799,164,3550
20251002,SKU493,246,3550
20251116,SKU1813,82,3550
20251002,SKU3968,82,3550
20251023,SKU545,82,3550
20250909,SKU3963,246,3550
20251007,SKU3733,82,3550
20250906,SKU4396,82,3550
20250918,SKU2562,246,3550
20250904,SKU2374,164,3550
20250930,SKU3392,164,3550
20251010,SKU4434,164,3550
20250923,SKU3235,164,3550
20251008,SKU1143,164,3550
20251111,SKU4806,82,3550
20251121,SKU4932,164,3550
20251017,SKU2981,82,3550
20251104,SKU851,82,3550
20251017,SKU3180,246,3550
20251114,SKU5861,164,3550
20250922,SKU2296,164,3550
20250924,SKU986,164,3550
20250930,SKU4719,164,3550
20250928,SKU851,246,3550
20251019,SKU4068,164,3550
20251105,SKU1796,164,3550
20251104,SKU2064,82,3550
20250928,SKU3249,164,3550
20251020,SKU4494,82,3550
20251023,SKU4372,82,3550
20250907,SKU3681,82,3550
20251106,SKU5294,82,3550
20250920,SKU2402,164,3550
20251020,SKU488,82,3550
20251002,SKU3172,82,3550
20251104,SKU2212,164,3550
20251117,SKU4434,82,3550
20251008,SKU3732,164,3550
20251029,SKU1902,164,3550
20251031,SKU1835,82,3550
20250904,SKU3761,82,3550
20250910,SKU5293,328,3550
20251005,SKU2741,82,3550
20251005,SKU1978,82,3550
20251011,SKU3958,164,3487
20251007,SKU4834,82,3487
20250908,SKU3681,82,3487
20250918,SKU3635,82,3487
20251009,SKU2048,164,3487
20251024,SKU4630,82,3487
20250930,SKU2190,246,3487
20251003,SKU2783,246,3487
20251116,SKU3936,164,3487
20250908,SKU649,82,3487
20251031,SKU2747,164,3487
20251007,SKU2601,82,3487
20250929,SKU421,164,3487
20251123,SKU4571,82,3487
20251004,SKU4590,82,3487
20251011,SKU579,82,3487
20251117,SKU3182,328,3487
20250919,SKU3509,246,3487
20251113,SKU3343,164,3487
20251011,SKU3087,82,3487
20250905,SKU1295,246,3487
20250923,SKU1205,164,3487
20250913,SKU2001,164,3487
20250930,SKU1546,82,3487
20250928,SKU5251,246,3487
20250917,SKU4193,246,3487
20250927,SKU3286,82,3487
20251012,SKU2674,164,3487
20251115,SKU4388,82,3487
20251114,SKU5414,82,3487
20250918,SKU280,246,3487
20251017,SKU2771,82,3487
20250902,SKU1631,82,3487
20251002,SKU3758,82,3487
20250908,SKU1351,82,3487
20251015,SKU627,164,3487
20250923,SKU2043,82,3487
20250930,SKU5167,82,3487
20251118,SKU3542,82,3487
20251007,SKU3814,164,3487
20250903,SKU4977,82,3487
20250912,SKU4179,164,3487
20250917,SKU1751,82,3487
20251021,SKU4812,82,3487
20251014,SKU3496,82,3487
20250902,SKU5228,164,3487
20251017,SKU1444,246,3487
20251111,SKU1164,82,3487
20251117,SKU5157,164,3487
20250929,SKU2008,164,3487
20251031,SKU4816,82,3487
20251011,SKU4785,164,3487
20251013,SKU505,82,3487
20251010,SKU4173,164,3487
20251017,SKU3611,82,3487
20251002,SKU3387,82,3487
20250918,SKU1474,246,3487
20250924,SKU3797,82,3487
20250901,SKU5694,164,3487
20250914,SKU1608,82,3487
20250919,SKU4369,246,3487
20251123,SKU3529,82,3487
20251107,SKU5787,82,3487
20251026,SKU4253,82,3487
20250923,SKU2425,164,3487
20251018,SKU5268,164,3487
20251013,SKU1943,328,3487
20251006,SKU2836,82,3487
20251017,SKU4794,328,3487
20250909,SKU1280,164,3487
20250928,SKU5228,164,3487
20250928,SKU4414,82,3487
20251117,SKU4991,82,3487
20251017,SKU4503,164,3487
20251021,SKU2974,82,3487
20250903,SKU1719,82,3487
20251104,SKU4495,164,3487
20250909,SKU4408,246,3487
20251015,SKU4888,246,3487
20250909,SKU880,164,3487
20250907,SKU1122,82,3487
20251028,SKU3133,82,3487
20250909,SKU5218,82,3487
20251123,SKU2974,82,3487
20250906,SKU4793,82,3487
20251020,SKU4674,82,3487
20251006,SKU2463,164,3487
20250903,SKU4283,164,3487
20251001,SKU4726,82,3487
20250923,SKU4949,82,3487
20251010,SKU2984,82,3487
20251102,SKU4469,82,3487
20250909,SKU4628,246,3487
20251013,SKU3067,164,3487
20251118,SKU4536,82,3487
20251006,SKU771,164,3487
20250918,SKU5417,164,3487
20251115,SKU4358,82,3487
20251112,SKU4223,82,3487
20250927,SKU2460,82,3487
20251129,SKU3609,82,3487
20251012,SKU4669,164,3487
20250927,SKU5126,82,3424
20250915,SKU3509,82,3424
20251122,SKU3375,82,3424
20250923,SKU1516,164,3424
20251130,SKU1143,82,3424
20251110,SKU2179,82,3424
20251023,SKU2281,328,3424
20250921,SKU3815,0,3424
20251005,SKU1359,164,3424
20251125,SKU3409,82,3424
20250930,SKU4338,164,3424
